time,cumulativeEmpty,cumulativeBatchingIdleReward,batchingIdleTime,batchingIdleFraction
182.8,14.15,95.2,47.6,0.2603938730853391684901531728665208
182.9,14.15,95.3,47.65,0.2605248769819573537452159650082012
183.0,14.15,95.5,47.75,0.2609289617486338797814207650273224
183.1,14.15,95.7,47.85,0.2613326051338066630256690333151283
183.2,14.15,95.9,47.95,0.2617358078602620087336244541484716
183.3,14.15,96.1,48.05,0.2621385706492089470812875068194217
183.4,14.15,96.3,48.15,0.2625408942202835332606324972737186
183.5,14.15,96.5,48.25,0.2629427792915531335149863760217984
183.6,14.15,96.7,48.35,0.2633442265795206971677559912854031
183.7,14.15,96.9,48.45,0.2637452367991290146978769733260751
183.8,14.15,97.1,48.55,0.2641458106637649619151251360174102
183.9,14.15,97.3,48.65,0.2645459488852637302882001087547580
184.0,14.15,97.5,48.75,0.2649456521739130434782608695652174
184.1,14.15,97.7,48.85,0.2653449212384573601303639326453015
184.2,14.15,97.9,48.95,0.2657437567861020629750271444082519
184.3,14.15,98.1,49.05,0.2661421595225176342919153553988063
184.4,14.15,98.3,49.15,0.2665401301518438177874186550976139
184.5,14.15,98.5,49.25,0.2669376693766937669376693766937669
184.6,14.15,98.7,49.35,0.2673347778981581798483206933911159
184.7,14.15,98.9,49.45,0.2677314564158094206821873308067136
184.8,14.15,99.1,49.55,0.2681277056277056277056277056277056
184.9,14.15,99.3,49.65,0.2685235262303948080043266630611141
185.0,14.15,99.5,49.75,0.2689189189189189189189189189189189
185.1,14.15,99.7,49.85,0.2693138843868179362506753106428957
185.2,14.15,99.9,49.95,0.2697084233261339092872570194384449
185.3,14.15,100.1,50.05,0.2701025364274150026983270372369131
185.4,14.15,100.3,50.15,0.2704962243797195253505933117583603
185.5,14.15,100.5,50.25,0.2708894878706199460916442048517520
185.6,14.15,100.7,50.35,0.2712823275862068965517241379310345
185.7,14.15,100.9,50.45,0.2716747442110931610123855681206247
185.8,14.15,101.1,50.55,0.2720667384284176533907427341227126
185.9,14.15,101.3,50.65,0.2724583109198493813878429263044648
186.0,14.15,101.5,50.75,0.2728494623655913978494623655913978
186.1,14.15,101.7,50.85,0.2732401934443847393874261149919398
186.2,14.15,101.9,50.95,0.2736305048335123523093447905477981
186.3,14.15,102.1,51.05,0.2740203972088030059044551798174987
186.4,14.15,102.3,51.15,0.2744098712446351931330472103004292
186.5,14.15,102.5,51.25,0.2747989276139410187667560321715818
186.6,14.15,102.7,51.35,0.2751875669882100750267952840300107
186.7,14.15,102.9,51.45,0.2755757900374933047670058918050348
186.8,14.15,103.1,51.55,0.2759635974304068522483940042826552
186.9,14.15,103.3,51.65,0.2763509898341359015516318887105404
187.0,14.15,103.5,51.75,0.2767379679144385026737967914438503
187.1,14.15,103.7,51.85,0.2771245323356493853554249064671299
187.2,14.15,103.9,51.95,0.2775106837606837606837606837606838
187.3,14.15,104.1,52.05,0.2778964228510411105178857447944474
187.4,14.15,104.3,52.15,0.2782817502668089647812166488794023
187.5,14.15,104.5,52.25,0.2786666666666666666666666666666667
187.6,14.15,104.7,52.35,0.2790511727078891257995735607675906
187.7,14.15,104.9,52.45,0.2794352690463505594033031433137986
187.8,14.15,105.1,52.55,0.2798189563365282215122470713525027
187.9,14.15,105.3,52.65,0.2802022352315061202767429483767962
188.0,14.15,105.5,52.75,0.2805851063829787234042553191489362
188.1,14.15,105.7,52.85,0.2809675704412546517809675704412547
188.2,14.15,105.9,52.95,0.2813496280552603613177470775770457
188.3,14.15,106.1,53.05,0.2817312798725438130642591609134360
188.4,14.15,106.3,53.15,0.2821125265392781316348195329087049
188.5,14.15,106.5,53.25,0.2824933687002652519893899204244032
188.6,14.15,106.7,53.35,0.2828738069989395546129374337221633
188.7,14.15,106.9,53.45,0.2832538420773714891361950185479597
188.8,14.15,107.1,53.55,0.2836334745762711864406779661016949
188.9,14.15,107.3,53.65,0.2840127051349920592906299629433563
189.0,14.15,107.5,53.75,0.2843915343915343915343915343915344
189.1,14.15,107.7,53.85,0.2847699629825489159175039661554733
189.2,14.15,107.9,53.95,0.2851479915433403805496828752642706
189.3,14.15,108.1,54.05,0.2855256207078711040676175382989963
189.4,14.15,108.3,54.15,0.2859028511087645195353748680042239
189.5,14.15,108.5,54.25,0.2862796833773087071240105540897098
189.6,14.15,108.7,54.35,0.2866561181434599156118143459915612
189.7,14.15,108.9,54.45,0.2870321560358460727464417501317870
189.8,14.15,109.1,54.55,0.2874077976817702845100105374077977
189.9,14.15,109.3,54.65,0.2877830437072143233280674038967878
190.0,14.15,109.5,54.75,0.2881578947368421052631578947368421
190.1,14.15,109.7,54.85,0.2885323513940031562335612835349816
190.2,14.15,109.9,54.95,0.2889064143007360672975814931650894
190.3,14.15,110.1,55.05,0.2892800840777719390436153441933789
190.4,14.15,110.3,55.15,0.2896533613445378151260504201680672
190.5,14.15,110.5,55.25,0.2900262467191601049868766404199475
190.6,14.15,110.7,55.35,0.2903987408184679958027282266526758
190.7,14.15,110.9,55.45,0.2907708442579968536969061352910330
190.8,14.15,111.1,55.55,0.2911425576519916142557651991614256
190.9,14.15,111.3,55.65,0.2915138816134101623886851754845469
191.0,14.15,111.5,55.75,0.2918848167539267015706806282722513
191.1,14.15,111.7,55.85,0.2922553636839351125065410779696494
191.2,14.15,111.9,55.95,0.2926255230125523012552301255230126
191.3,14.15,112.1,56.05,0.2929952953476215368531102979613173
191.4,14.15,112.3,56.15,0.2933646812957157784743991640543365
191.5,14.15,112.5,56.25,0.2937336814621409921671018276762402
191.6,14.15,112.7,56.35,0.2941022964509394572025052192066806
191.7,14.15,112.9,56.45,0.2944705268648930620761606677099635
191.8,14.15,113.1,56.55,0.2948383733055265901981230448383733
191.9,14.15,113.3,56.65,0.2952058363731109953100573215216258
192.0,14.15,113.5,56.75,0.2955729166666666666666666666666667
192.1,14.15,113.7,56.85,0.2959396147839666840187402394586153
192.2,14.15,113.9,56.95,0.2963059313215400624349635796045786
192.3,14.15,114.1,57.05,0.2966718668746749869994799791991680
192.4,14.15,114.3,57.15,0.2970374220374220374220374220374220
192.5,14.15,114.5,57.25,0.2974025974025974025974025974025974
192.6,14.15,114.7,57.35,0.2977673935617860851505711318795431
192.7,14.15,114.9,57.45,0.2981318111053450960041515308770109
192.8,14.15,115.1,57.55,0.2984958506224066390041493775933610
192.9,14.15,115.3,57.65,0.2988595127008812856402280974598237
193.0,14.15,115.5,57.75,0.2992227979274611398963730569948187
193.1,14.15,115.7,57.85,0.2995857068876229932677369238736406
193.2,14.15,115.9,57.95,0.2999482401656314699792960662525880
193.3,14.15,116.1,58.05,0.3003103983445421624418003103983445
193.4,14.15,116.3,58.15,0.3006721820062047569803516028955533
193.5,14.15,116.5,58.25,0.3010335917312661498708010335917313
193.6,14.15,116.7,58.35,0.3013946280991735537190082644628099
193.7,14.15,116.9,58.45,0.3017552916881775942178626742385132
193.8,14.15,117.1,58.55,0.3021155830753353973168214654282766
193.9,14.15,117.3,58.65,0.3024755028365136668385765858690046
194.0,14.15,117.5,58.75,0.3028350515463917525773195876288660
194.1,14.15,117.7,58.85,0.3031942297784647089129314786192684
194.2,14.15,117.9,58.95,0.3035530381050463439752832131822863
194.3,14.15,118.1,59.05,0.3039114770972722593926917138445703
194.4,14.15,118.3,59.15,0.3042695473251028806584362139917695
194.5,14.15,118.5,59.25,0.3046272493573264781491002570694087
194.6,14.15,118.7,59.35,0.3049845837615621788283658787255910
194.7,14.15,118.9,59.45,0.3053415511042629686697483307652799
194.8,14.15,119.1,59.55,0.3056981519507186858316221765913758
194.9,14.15,119.3,59.65,0.3060543868650590046177526936890713
195.0,14.15,119.5,59.75,0.3064102564102564102564102564102564
195.1,14.15,119.7,59.85,0.3067657611481291645310097385955920
195.2,14.15,119.9,59.95,0.3071209016393442622950819672131148
195.3,14.15,120.1,60.05,0.3074756784434203789042498719918075
195.4,14.15,120.3,60.15,0.3078300921187308085977482088024565
195.5,14.15,120.5,60.25,0.3081841432225063938618925831202046
195.6,14.15,120.7,60.35,0.3085378323108384458077709611451943
195.7,14.15,120.9,60.45,0.3088911599386816555952989269289729
195.8,14.15,121.1,60.55,0.3092441266598569969356486210418795
195.9,14.15,121.3,60.65,0.3095967330270546197039305768249107
196.0,14.15,121.5,60.75,0.3099489795918367346938775510204082
196.1,14.15,121.7,60.85,0.3103008669046404895461499235084141
196.2,14.15,121.9,60.95,0.3106523955147808358817533129459735
196.3,14.15,122.1,61.05,0.3110035659704533876719307182883342
196.4,14.15,122.3,61.15,0.3113543788187372708757637474541752
196.5,14.15,122.5,61.25,0.3117048346055979643765903307888041
196.6,14.15,122.7,61.35,0.3120549338758901322482197355035605
196.7,14.15,122.9,61.45,0.3124046771733604473817996949669548
196.8,14.15,123.1,61.55,0.3127540650406504065040650406504065
196.9,14.15,123.3,61.65,0.3131030980192991366175723717623159
197.0,14.15,123.5,61.75,0.3134517766497461928934010152284264
197.1,14.15,123.7,61.85,0.3138001014713343480466768138001015
197.2,14.15,123.9,61.95,0.3141480730223123732251521298174442
197.3,14.15,124.1,62.05,0.3144956918398378104409528636594019
197.4,14.15,124.3,62.15,0.3148429584599797365754812563323202
197.5,14.15,124.5,62.25,0.3151898734177215189873417721518987
197.6,14.15,124.7,62.35,0.3155364372469635627530364372469636
197.7,14.15,124.9,62.45,0.3158826504805260495700556398583713
197.8,14.15,125.1,62.55,0.3162285136501516683518705763397371
197.9,14.15,125.3,62.65,0.3165740272865083375442142496210207
198.0,14.15,125.5,62.75,0.3169191919191919191919191919191919
198.1,14.15,125.7,62.85,0.3172640080767289247854618879353862
198.2,14.15,125.9,62.95,0.3176084762865792129162462159434914
198.3,14.15,126.1,63.05,0.3179525970751386787695410993444276
198.4,14.15,126.3,63.15,0.3182963709677419354838709677419355
198.5,14.15,126.5,63.25,0.3186397984886649874055415617128463
198.6,14.20,126.6,63.3,0.3187311178247734138972809667673716
198.7,14.30,126.6,63.3,0.3185707096124811273276295923502768
198.8,14.40,126.6,63.3,0.3184104627766599597585513078470825
198.9,14.50,126.6,63.3,0.3182503770739064856711915535444947
199.0,14.60,126.6,63.3,0.3180904522613065326633165829145729
199.1,14.70,126.6,63.3,0.3179306880964339527875439477649422
199.2,14.80,126.6,63.3,0.3177710843373493975903614457831325
199.3,14.90,126.6,63.3,0.3176116407425990968389362769693929
199.4,15.00,126.6,63.3,0.3174523570712136409227683049147442
199.5,15.10,126.6,63.3,0.3172932330827067669172932330827068
199.6,15.15,126.6,63.3,0.3171342685370741482965931863727455
199.7,15.15,126.6,63.3,0.3169754631947921882824236354531798
199.8,15.15,126.6,63.3,0.3168168168168168168168168168168168
199.9,15.15,126.6,63.3,0.3166583291645822911455727863931966
200.0,15.15,126.6,63.3,0.3165
200.1,15.15,126.6,63.3,0.3163418290854572713643178410794603
200.2,15.15,126.6,63.3,0.3161838161838161838161838161838162
200.3,15.15,126.6,63.3,0.3160259610584123814278582126809785
200.4,15.15,126.6,63.3,0.3158682634730538922155688622754491
200.5,15.15,126.6,63.3,0.3157107231920199501246882793017456
200.6,15.15,126.6,63.3,0.3155533399800598205383848454636092
200.7,15.15,126.6,63.3,0.3153961136023916292974588938714499
200.8,15.15,126.6,63.3,0.3152390438247011952191235059760956
200.9,15.15,126.6,63.3,0.3150821304131408661025385764061722
201.0,15.15,126.6,63.3,0.3149253731343283582089552238805970
201.1,15.15,126.6,63.3,0.3147687717553455992043759323719543
201.2,15.15,126.6,63.3,0.3146123260437375745526838966202783
201.3,15.15,126.6,63.3,0.3144560357675111773472429210134128
201.4,15.15,126.6,63.3,0.3142999006951340615690168818272095
201.5,15.15,126.6,63.3,0.3141439205955334987593052109181141
201.6,15.15,126.6,63.3,0.3139880952380952380952380952380952
201.7,15.15,126.6,63.3,0.3138324243926623698562221120475954
201.8,15.15,126.6,63.3,0.3136769078295341922695738354806739
201.9,15.15,126.6,63.3,0.3135215453194650817236255572065379
202.0,15.15,126.6,63.3,0.3133663366336633663366336633663366
202.1,15.15,126.6,63.3,0.3132112815437902028698664027709055
202.2,15.15,126.6,63.3,0.3130563798219584569732937685459941
202.3,15.15,126.6,63.3,0.3129016312407315867523479980227385
202.4,15.15,126.6,63.3,0.3127470355731225296442687747035573
202.5,15.15,126.6,63.3,0.3125925925925925925925925925925926
202.6,15.15,126.6,63.3,0.3124383020730503455083909180651530
202.7,15.15,126.6,63.3,0.3122841637888505180069067587567834
202.8,15.15,126.6,63.3,0.3121301775147928994082840236686391
202.9,15.15,126.6,63.3,0.3119763430261212419911286347954657
203.0,15.15,126.6,63.3,0.3118226600985221674876847290640394
203.1,15.15,126.6,63.3,0.3116691285081240768094534711964549
203.2,15.15,126.6,63.3,0.3115157480314960629921259842519685
203.3,15.15,126.6,63.3,0.3113625184456468273487456960157403
203.4,15.15,126.6,63.3,0.3112094395280235988200589970501475
203.5,15.15,126.6,63.3,0.3110565110565110565110565110565111
203.6,15.15,126.6,63.3,0.3109037328094302554027504911591356
203.7,15.15,126.6,63.3,0.3107511045655375552282768777614138
203.8,15.15,126.6,63.3,0.3105986261040235525024533856722277
203.9,15.15,126.6,63.3,0.3104462972045120156939676311917607
204.0,15.15,126.6,63.3,0.3102941176470588235294117647058824
204.1,15.15,126.6,63.3,0.3101420872121509064184223419892210
204.2,15.15,126.6,63.3,0.3099902056807051909892262487757101
204.3,15.15,126.6,63.3,0.3098384728340675477239353891336270
204.4,15.15,126.6,63.3,0.3096868884540117416829745596868885
204.5,15.15,126.6,63.3,0.3095354523227383863080684596577017
204.6,15.15,126.6,63.3,0.3093841642228739002932551319648094
204.7,15.15,126.6,63.3,0.3092330239374694675134342940889106
204.8,15.15,126.6,63.3,0.30908203125
204.9,15.15,126.6,63.3,0.3089311859443631039531478770131772
205.0,15.15,126.6,63.3,0.3087804878048780487804878048780488
205.1,15.15,126.6,63.3,0.3086299366162847391516333495855680
205.2,15.15,126.6,63.3,0.3084795321637426900584795321637427
205.3,15.15,126.6,63.3,0.3083292742328300048709206039941549
205.4,15.15,126.6,63.3,0.3081791626095423563777994157740993
205.5,15.15,126.6,63.3,0.3080291970802919708029197080291971
205.6,15.15,126.6,63.3,0.3078793774319066147859922178988327
205.7,15.15,126.6,63.3,0.3077297034516285853184248906174040
205.8,15.15,126.6,63.3,0.3075801749271137026239067055393586
205.9,15.15,126.6,63.3,0.3074307916464303059737736765420107
206.0,15.15,126.6,63.3,0.3072815533980582524271844660194175
206.1,15.15,126.6,63.3,0.3071324599708879184861717612809316
206.2,15.15,126.6,63.3,0.3069835111542192046556741028128031
206.3,15.15,126.6,63.3,0.3068347067377605428986912263693650
206.4,15.15,126.6,63.3,0.3066860465116279069767441860465116
206.5,15.15,126.6,63.3,0.3065375302663438256658595641646489
206.6,15.15,126.6,63.3,0.3063891577928363988383349467570184
206.7,15.15,126.6,63.3,0.3062409288824383164005805515239478
206.8,15.15,126.6,63.3,0.3060928433268858800773694390715667
206.9,15.15,126.6,63.3,0.3059449009183180280328661188980184
207.0,15.15,126.6,63.3,0.3057971014492753623188405797101449
207.1,15.15,126.6,63.3,0.3056494447126991791405118300338001
207.2,15.15,126.6,63.3,0.3055019305019305019305019305019305
207.3,15.15,126.6,63.3,0.3053545586107091172214182344428365
207.4,15.15,126.6,63.3,0.3052073288331726133076181292189007
207.5,15.15,126.6,63.3,0.3050602409638554216867469879518072
207.6,15.15,126.6,63.3,0.3049132947976878612716763005780347
207.7,15.15,126.6,63.3,0.3047664901299951853635050553683197
207.8,15.15,126.6,63.3,0.3046198267564966313763233878729548
207.9,15.15,126.6,63.3,0.3044733044733044733044733044733045
208.0,15.15,126.6,63.3,0.3043269230769230769230769230769231
208.1,15.15,126.6,63.3,0.3041806823642479577126381547333013
208.2,15.15,126.6,63.3,0.3040345821325648414985590778097983
208.3,15.15,126.6,63.3,0.3038886221795487277964474315890542
208.4,15.15,126.6,63.3,0.3037428023032629558541266794625720
208.5,15.15,126.6,63.3,0.3035971223021582733812949640287770
208.6,15.15,126.6,63.3,0.3034515819750719079578139980824545
208.7,15.15,126.6,63.3,0.3033061811212266411116435074269286
208.8,15.15,126.6,63.3,0.3031609195402298850574712643678161
208.9,15.15,126.6,63.3,0.3030157970320727620871230253709909
209.0,15.15,126.6,63.3,0.3028708133971291866028708133971292
209.1,15.15,126.6,63.3,0.3027259684361549497847919655667145
209.2,15.15,126.6,63.3,0.3025812619502868068833652007648184
209.3,15.15,126.6,63.3,0.3024366937410415671285236502627807
209.4,15.15,126.6,63.3,0.3022922636103151862464183381088825
209.5,15.15,126.6,63.3,0.3021479713603818615751789976133652
209.6,15.15,126.6,63.3,0.3020038167938931297709923664122137
209.7,15.15,126.6,63.3,0.3018597997138769670958512160228898
209.8,15.15,126.6,63.3,0.3017159199237368922783603431839847
209.9,15.15,126.6,63.3,0.3015721772272510719390185802763221
210.0,15.15,126.6,63.3,0.3014285714285714285714285714285714
210.1,15.15,126.6,63.3,0.3012851023322227510709186101856259
210.2,15.15,126.6,63.3,0.3011417697431018078020932445290200
210.3,15.15,126.6,63.3,0.3009985734664764621968616262482168
210.4,15.15,126.6,63.3,0.3008555133079847908745247148288973
210.5,15.15,126.6,63.3,0.3007125890736342042755344418052257
210.6,15.15,126.6,63.3,0.3005698005698005698005698005698006
210.7,15.15,126.6,63.3,0.3004271476032273374466065495965828
210.8,15.15,126.6,63.3,0.3002846299810246679316888045540797
210.9,15.15,126.6,63.3,0.3001422475106685633001422475106686
211.0,15.15,126.6,63.3,0.3
211.1,15.15,126.6,63.3,0.2998578872572240644244433917574609
211.2,15.15,126.6,63.3,0.2997159090909090909090909090909091
211.3,15.15,126.6,63.3,0.2995740653099858021769995267392333
211.4,15.15,126.6,63.3,0.2994323557237464522232734153263955
211.5,15.15,126.6,63.3,0.2992907801418439716312056737588652
211.6,15.15,126.6,63.3,0.2991493383742911153119092627599244
211.7,15.15,126.6,63.3,0.2990080302314596126594237128011337
211.8,15.15,126.6,63.3,0.2988668555240793201133144475920680
211.9,15.15,126.6,63.3,0.2987258140632373761208117036337895
212.0,15.15,126.6,63.3,0.2985849056603773584905660377358491
212.1,15.15,126.6,63.3,0.2984441301272984441301272984441301
212.2,15.15,126.6,63.3,0.2983034872761545711592836946277097
212.3,15.15,126.6,63.3,0.2981629769194536033914272256241168
212.4,15.15,126.6,63.3,0.2980225988700564971751412429378531
212.5,15.15,126.6,63.3,0.2978823529411764705882352941176471
212.6,15.15,126.6,63.3,0.2977422389463781749764816556914393
212.7,15.15,126.6,63.3,0.2976022566995768688293370944992948
212.8,15.15,126.6,63.3,0.2974624060150375939849624060150376
212.9,15.15,126.6,63.3,0.2973226867073743541568811648661343
213.0,15.15,126.6,63.3,0.2971830985915492957746478873239437
213.1,15.15,126.6,63.3,0.2970436414828718911309244486156734
213.2,15.15,126.6,63.3,0.2969043151969981238273921200750469
213.3,15.15,126.6,63.3,0.2967651195499296765119549929676512
213.4,15.15,126.6,63.3,0.2966260543580131208997188378631678
213.5,15.15,126.6,63.3,0.2964871194379391100702576112412178
213.6,15.15,126.6,63.3,0.2963483146067415730337078651685393
213.7,15.15,126.6,63.3,0.2962096396817969115582592419279364
213.8,15.15,126.6,63.3,0.2960710944808231992516370439663237
213.9,15.15,126.6,63.3,0.2959326788218793828892005610098177
214.0,15.15,126.6,63.3,0.2957943925233644859813084112149533
214.1,15.15,126.6,63.3,0.2956562354040168145726296123306866
214.2,15.15,126.6,63.3,0.2955182072829131652661064425770308
214.3,15.15,126.6,63.3,0.2953803079794680354643023798413439
214.4,15.15,126.7,63.35,0.2954757462686567164179104477611940
214.5,15.15,126.9,63.45,0.2958041958041958041958041958041958
214.6,15.15,127.1,63.55,0.2961323392357875116495806150978565
214.7,15.15,127.3,63.65,0.2964601769911504424778761061946903
214.8,15.15,127.5,63.75,0.2967877094972067039106145251396648
214.9,15.15,127.7,63.85,0.2971149371800837598883201489064681
215.0,15.15,127.9,63.95,0.2974418604651162790697674418604651
215.1,15.15,128.1,64.05,0.2977684797768479776847977684797768
215.2,15.15,128.3,64.15,0.2980947955390334572490706319702602
215.3,15.15,128.5,64.25,0.2984208081746400371574547143520669
215.4,15.15,128.7,64.35,0.2987465181058495821727019498607242
215.5,15.15,128.9,64.45,0.2990719257540603248259860788863109
215.6,15.15,129.1,64.55,0.2993970315398886827458256029684601
215.7,15.15,129.3,64.65,0.2997218358831710709318497913769124
215.8,15.15,129.5,64.75,0.3000463392029657089898053753475440
215.9,15.15,129.7,64.85,0.3003705419175544233441408059286707
216.0,15.15,129.9,64.95,0.3006944444444444444444444444444444
216.1,15.15,130.1,65.05,0.3010180472003701989819527996298010
216.2,15.15,130.3,65.15,0.3013413506012950971322849213691027
216.3,15.15,130.5,65.25,0.3016643550624133148404993065187240
216.4,15.15,130.7,65.35,0.3019870609981515711645101663585952
216.5,15.15,130.9,65.45,0.3023094688221709006928406466512702
216.6,15.15,131.1,65.55,0.3026315789473684210526315789473684
216.7,15.15,131.3,65.65,0.3029533917858790955237655745269958
216.8,15.15,131.5,65.75,0.3032749077490774907749077490774908
216.9,15.15,131.7,65.85,0.3035961272475795297372060857538036
217.0,15.15,131.9,65.95,0.3039170506912442396313364055299539
217.1,15.15,132.1,66.05,0.3042376784891754951635191156149240
217.2,15.15,132.3,66.15,0.3045580110497237569060773480662983
217.3,15.15,132.5,66.25,0.3048780487804878048780487804878049
217.4,15.15,132.7,66.35,0.3051977920883164673413063477460902
217.5,15.15,132.9,66.45,0.3055172413793103448275862068965517
217.6,15.15,133.1,66.55,0.3058363970588235294117647058823529
217.7,15.15,133.3,66.65,0.3061552595314653192466697289848415
217.8,15.15,133.5,66.75,0.3064738292011019283746556473829201
217.9,15.15,133.7,66.85,0.3067921064708581918311151904543369
218.0,15.15,133.9,66.95,0.3071100917431192660550458715596330
218.1,15.15,134.1,67.05,0.3074277854195323246217331499312242
218.2,15.15,134.3,67.15,0.3077451879010082493125572868927589
218.3,15.15,134.5,67.25,0.3080622995877233165368758589097572
218.4,15.15,134.7,67.35,0.3083791208791208791208791208791209
218.5,15.15,134.9,67.45,0.3086956521739130434782608695652174
218.6,15.15,135.1,67.55,0.3090118938700823421774931381518756
218.7,15.15,135.3,67.65,0.3093278463648834019204389574759945
218.8,15.15,135.5,67.75,0.3096435100548446069469835466179159
218.9,15.15,135.7,67.85,0.3099588853357697578803106441297396
219.0,15.15,135.9,67.95,0.3102739726027397260273972602739726
219.1,15.15,136.1,68.05,0.3105887722501141031492469192149703
219.2,15.15,136.3,68.15,0.3109032846715328467153284671532847
219.3,15.15,136.5,68.25,0.3112175102599179206566347469220246
219.4,15.15,136.7,68.35,0.3115314494074749316317228805834093
219.5,15.15,136.9,68.45,0.3118451025056947608200455580865604
219.6,15.15,137.1,68.55,0.3121584699453551912568306010928962
219.7,15.15,137.3,68.65,0.3124715521165225307237141556668184
219.8,15.15,137.5,68.75,0.3127843494085532302092811646951774
219.9,15.15,137.7,68.85,0.3130968622100954979536152796725784
220.0,15.15,137.9,68.95,0.3134090909090909090909090909090909
220.1,15.15,138.1,69.05,0.3137210358927760109041344843253067
220.2,15.15,138.3,69.15,0.3140326975476839237057220708446866
220.3,15.15,138.5,69.25,0.3143440762596459373581479800272356
220.4,15.15,138.7,69.35,0.3146551724137931034482758620689655
220.5,15.15,138.9,69.45,0.3149659863945578231292517006802721
220.6,15.15,139.1,69.55,0.3152765185856754306436990027198549
220.7,15.15,139.3,69.65,0.3155867693701857725419120978704123
220.8,15.15,139.5,69.75,0.3158967391304347826086956521739130
220.9,15.15,139.7,69.85,0.3162064282480760525124490719782707
221.0,15.15,139.9,69.95,0.3165158371040723981900452488687783
221.1,15.15,140.1,70.05,0.3168249660786974219810040705563094
221.2,15.15,140.3,70.15,0.3171338155515370705244122965641953
221.3,15.15,140.5,70.25,0.3174423859014911884319927699954812
221.4,15.15,140.7,70.35,0.3177506775067750677506775067750678
221.5,15.15,140.9,70.45,0.3180586907449209932279909706546275
221.6,15.15,141.1,70.55,0.3183664259927797833935018050541516
221.7,15.15,141.3,70.65,0.3186738836265223274695534506089310
221.8,15.15,141.5,70.75,0.3189810640216411181244364292155095
221.9,15.15,141.7,70.85,0.3192879675529517800811176205497972
222.0,15.15,141.9,70.95,0.3195945945945945945945945945945946
222.1,15.15,142.1,71.05,0.3199009455200360198108959927960378
222.2,15.15,142.3,71.15,0.3202070207020702070207020702070207
222.3,15.15,142.5,71.25,0.3205128205128205128205128205128205
222.4,15.15,142.7,71.35,0.3208183453237410071942446043165468
222.5,15.15,142.9,71.45,0.3211235955056179775280898876404494
222.6,15.15,143.1,71.55,0.3214285714285714285714285714285714
222.7,15.15,143.3,71.65,0.3217332734620565783565334530758868
222.8,15.15,143.5,71.75,0.3220377019748653500897666068222621
222.9,15.15,143.7,71.85,0.3223418573351278600269179004037685
223.0,15.15,143.9,71.95,0.3226457399103139013452914798206278
223.1,15.15,144.1,72.05,0.3229493500672344240251008516360377
223.2,15.15,144.3,72.15,0.3232526881720430107526881720430108
223.3,15.15,144.5,72.25,0.3235557545902373488580385132109270
223.4,15.15,144.7,72.35,0.3238585496866606982990152193375112
223.5,15.15,144.9,72.45,0.3241610738255033557046979865771812
223.6,15.15,145.1,72.55,0.3244633273703041144901610017889088
223.7,15.15,145.3,72.65,0.3247653106839517210549843540455968
223.8,15.15,145.5,72.75,0.3250670241286863270777479892761394
223.9,15.15,145.7,72.85,0.3253684680661009379187137114783385
224.0,15.15,145.9,72.95,0.3256696428571428571428571428571429
224.1,15.15,146.1,73.05,0.3259705488621151271753681392235609
224.2,15.15,146.3,73.15,0.3262711864406779661016949152542373
224.3,15.15,146.5,73.25,0.3265715559518502006241640659830584
224.4,15.15,146.7,73.35,0.3268716577540106951871657754010695
224.5,15.15,146.9,73.45,0.3271714922048997772828507795100223
224.6,15.20,147.0,73.5,0.3272484416740872662511130899376670
224.7,15.30,147.0,73.5,0.3271028037383177570093457943925234
224.8,15.40,147.0,73.5,0.3269572953736654804270462633451957
224.9,15.50,147.0,73.5,0.3268119164072921298354824366385060
225.0,15.60,147.0,73.5,0.3266666666666666666666666666666667
225.1,15.70,147.0,73.5,0.3265215459795646379386939138160817
225.2,15.75,147.0,73.5,0.3263765541740674955595026642984014
225.3,15.75,147.0,73.5,0.3262316910785619174434087882822903
225.4,15.75,147.0,73.5,0.3260869565217391304347826086956522
225.5,15.75,147.0,73.5,0.3259423503325942350332594235033259
225.6,15.75,147.0,73.5,0.3257978723404255319148936170212766
225.7,15.75,147.0,73.5,0.3256535223748338502436863092600798
225.8,15.75,147.0,73.5,0.3255093002657218777679362267493357
225.9,15.75,147.0,73.5,0.3253652058432934926958831341301461
226.0,15.75,147.0,73.5,0.3252212389380530973451327433628319
226.1,15.75,147.0,73.5,0.3250773993808049535603715170278638
226.2,15.75,147.0,73.5,0.3249336870026525198938992042440318
226.3,15.75,147.0,73.5,0.3247901016349977905435262925320371
226.4,15.75,147.0,73.5,0.3246466431095406360424028268551237
226.5,15.75,147.0,73.5,0.3245033112582781456953642384105960
226.6,15.75,147.0,73.5,0.3243601059135039717563989408649603
226.7,15.75,147.0,73.5,0.3242170269078076753418614909572122
226.8,15.75,147.0,73.5,0.3240740740740740740740740740740741
226.9,15.75,147.0,73.5,0.3239312472454825914499779638607316
227.0,15.75,147.0,73.5,0.3237885462555066079295154185022026
227.1,15.75,147.0,73.5,0.3236459709379128137384412153236460
227.2,15.75,147.0,73.5,0.3235035211267605633802816901408451
227.3,15.75,147.0,73.5,0.3233611966564012318521777386713594
227.4,15.75,147.0,73.5,0.3232189973614775725593667546174142
227.5,15.75,147.0,73.5,0.3230769230769230769230769230769231
227.6,15.75,147.0,73.5,0.3229349736379613356766256590509666
227.7,15.75,147.0,73.5,0.3227931488801054018445322793148880
227.8,15.75,147.0,73.5,0.3226514486391571553994732221246708
